         (1.18793863634891750E-014,0.0000000000000000)           1   0.0000000000000000        1.1879386363489175E-014   0.0000000000000000        1.4111982037305257E-028
  (-7.33460513456381235E-016,3.71002777392892030E-014)           2   15.000000000000000       -7.3346051345638123E-016   3.7100277739289203E-014   1.3769685726571976E-027
  (2.11324216482451837E-014,-4.69352512893233717E-015)           3   30.000000000000000        2.1132421648245184E-014  -4.6935251289323372E-015   4.6860842285514102E-028
  (-6.76857022591032361E-015,2.61803941521631862E-015)           4   45.000000000000000       -6.7685702259103236E-015   2.6180394152163186E-015   5.2667673282705937E-029
   (4.20035246323168945E-015,1.43480643705384038E-014)           5   60.000000000000000        4.2003524632316895E-015   1.4348064370538404E-014   2.2350991199649011E-028
 (-2.64031947587324888E-015,-4.44191248912448475E-014)           6   75.000000000000000       -2.6403194758732489E-015  -4.4419124891244848E-014   1.9800299430386831E-027
 (-1.36097350220025836E-014,-1.67261002362267806E-014)           7   90.000000000000000       -1.3609735022002584E-014  -1.6726100236226781E-014   4.6498731648142922E-028
 (-1.67021966972216569E-014,-3.26564916068809217E-014)           8   105.00000000000000       -1.6702196697221657E-014  -3.2656491606880922E-014   1.3454098185829662E-027
 (-7.77581816511529729E-014,-9.36617315682223028E-014)           9   120.00000000000000       -7.7758181651152973E-014  -9.3661731568222303E-014   1.4818854774051432E-026
  (-1.33329114077388965E-013,5.78480450462713301E-014)          10   135.00000000000000       -1.3332911407738897E-013   5.7848045046271330E-014   2.1123048976336838E-026
              (83.243288516648022,-3.9256538340295948)          11   150.00000000000000        83.243288516648022       -3.9256538340295948        6944.8558410905353     
   (5.10719551267993470E-015,4.77076332715728288E-014)          12   165.00000000000000        5.1071955126799347E-015   4.7707633271572829E-014   2.3021017183796207E-027
  (4.54615764599255186E-014,-8.52494648022633600E-014)          13   180.00000000000000        4.5461576459925519E-014  -8.5249464802263360E-014   9.3342261832939936E-027
  (7.42912980845755049E-014,-8.88731436746540534E-014)          14   195.00000000000000        7.4291298084575505E-014  -8.8873143674654053E-014   1.3417632637706953E-026
 (-2.20993895385232978E-014,-3.23015449104492908E-014)          15   210.00000000000000       -2.2099389538523298E-014  -3.2301544910449291E-014   1.5317728215771654E-027
 (-2.91794218406309357E-014,-9.03664494889576602E-014)          16   225.00000000000000       -2.9179421840630936E-014  -9.0366449488957660E-014   9.0175338521938259E-027
 (-1.98813810405860844E-015,-1.00295698103082468E-014)          17   240.00000000000000       -1.9881381040586084E-015  -1.0029569810308247E-014   1.0454496370065636E-028
  (1.02375695088164969E-014,-4.05025901062918426E-016)          18   255.00000000000000        1.0237569508816497E-014  -4.0502590106291843E-016   1.0497187542838108E-028
 (-3.32597273213639976E-014,-1.69437813846875022E-014)          19   270.00000000000000       -3.3259727321363998E-014  -1.6943781384687502E-014   1.3933011891035695E-027
 (-3.14925477628129665E-014,-4.09983490000843904E-016)          20   285.00000000000000       -3.1492547762812967E-014  -4.0998349000084390E-016   9.9194865105512933E-028
  (3.53523320357310369E-014,-3.27134021925168464E-014)          21   300.00000000000000        3.5352332035731037E-014  -3.2713402192516846E-014   2.3199540633739410E-027
  (1.95009602694885227E-014,-4.07995610557148323E-014)          22   315.00000000000000        1.9500960269488523E-014  -4.0799561055714832E-014   2.0448916337711723E-027
 (-5.26755498244644848E-014,-5.29689383033155437E-015)          23   330.00000000000000       -5.2675549824464485E-014  -5.2968938303315544E-015   2.8027706335594449E-027
 (-3.85382023869155248E-014,-1.34375949734784125E-014)          24   345.00000000000000       -3.8538202386915525E-014  -1.3437594973478413E-014   1.6657620018861138E-027
 (-2.92374067962010511E-014,-2.08196099128753995E-015)          25   360.00000000000000       -2.9237406796201051E-014  -2.0819609912875399E-015   8.5916051773578645E-028
  (2.33022795005606582E-014,-1.02082979069440576E-015)          26   375.00000000000000        2.3302279500560658E-014  -1.0208297906944058E-015   5.4403832338381873E-028
 (-2.24127944250647878E-014,-4.39606538372849240E-015)          27   390.00000000000000       -2.2412794425064788E-014  -4.3960653837284924E-015   5.2165874479823111E-028
  (-6.70639834817319498E-014,2.32634881341585166E-014)          28   405.00000000000000       -6.7063983481731950E-014   2.3263488134158517E-014   5.0387677606061498E-027
   (2.37971943808035626E-014,1.40533353650550040E-013)          29   420.00000000000000        2.3797194380803563E-014   1.4053335365055004E-013   2.0315929948668315E-026
  (2.78971468435191139E-014,-2.35670235647998528E-014)          30   435.00000000000000        2.7897146843519114E-014  -2.3567023564799853E-014   1.3336554017127000E-027
              (-80.794324502113795,11.498735173834275)          31   450.00000000000000       -80.794324502113795        11.498735173834275        6659.9437823508397     
  (1.69800534037540475E-013,-2.06178135017596464E-014)          32   465.00000000000000        1.6980053403754048E-013  -2.0617813501759646E-014   2.9257315593027280E-026
   (3.92830075416267154E-014,4.26489371006361206E-015)          33   480.00000000000000        3.9283007541626715E-014   4.2648937100636121E-015   1.5613439998736417E-027
   (1.02968304859605435E-014,1.60557191499451953E-014)          34   495.00000000000000        1.0296830485960543E-014   1.6055719149945195E-014   3.6381083547852330E-028
  (2.83312945405308810E-015,-8.68391875324568017E-014)          35   510.00000000000000        2.8331294540530881E-015  -8.6839187532456802E-014   7.5490711138006240E-027
   (2.74129900680937552E-014,2.97449518704733287E-015)          36   525.00000000000000        2.7412990068093755E-014   2.9744951870473329E-015   7.6031964609117466E-028
 (-2.71526811227541720E-014,-2.32575635899358579E-014)          37   540.00000000000000       -2.7152681122754172E-014  -2.3257563589935858E-014   1.2781823562938808E-027
  (4.06303404756689530E-014,-7.22805311899795240E-015)          38   555.00000000000000        4.0630340475668953E-014  -7.2280531189979524E-015   1.7030693190598385E-027
  (1.13830451633646936E-015,-4.20991459846895881E-015)          39   570.00000000000000        1.1383045163364694E-015  -4.2099145984689588E-015   1.9019118098314059E-029
  (-6.06035456309928296E-015,1.31708518703921746E-014)          40   585.00000000000000       -6.0603545630992830E-015   1.3170851870392175E-014   2.1019923642229135E-028
   (9.67004358307698331E-015,2.25451825169586055E-014)          41   600.00000000000000        9.6700435830769833E-015   2.2545182516958606E-014   6.0179499762158422E-028
   (8.95198807885874824E-014,5.74266820536346709E-014)          42   615.00000000000000        8.9519880788587482E-014   5.7426682053634671E-014   1.1311632868092160E-026
 (-1.28597417735065473E-014,-5.40903680084151671E-014)          43   630.00000000000000       -1.2859741773506547E-014  -5.4090368008415167E-014   3.0911408697670520E-027
   (5.05193109141008634E-016,1.08224558343022102E-014)          44   645.00000000000000        5.0519310914100863E-016   1.0822455834302210E-014   1.1738077036294550E-028
 (-1.40183689466448105E-014,-1.03272201265582935E-014)          45   660.00000000000000       -1.4018368946644811E-014  -1.0327220126558294E-014   3.0316614346664623E-028
  (-3.12165250897741437E-014,6.20850056912229350E-014)          46   675.00000000000000       -3.1216525089774144E-014   6.2085005691222935E-014   4.8290193703596833E-027
  (-4.30622518637662776E-014,5.43294595498606729E-014)          47   690.00000000000000       -4.3062251863766278E-014   5.4329459549860673E-014   4.8060477105583894E-027
   (8.59923114629191437E-014,1.30024300754297763E-014)          48   705.00000000000000        8.5992311462919144E-014   1.3002430075429776E-014   7.5637408186021350E-027
  (-7.18936629102665927E-014,4.02848137334587599E-014)          49   720.00000000000000       -7.1893662910266593E-014   4.0284813733458760E-014   6.7915649841945095E-027
  (-3.52609343810843742E-013,3.02643453091914275E-014)          50   735.00000000000000       -3.5260934381084374E-013   3.0264345309191427E-014   1.2524927993970779E-025
              (-76.098303239520291,18.269586209846253)          51   750.00000000000000       -76.098303239520291        18.269586209846253        6124.7295362129889     
  (3.25909734793463896E-013,-5.79692053049786013E-014)          52   765.00000000000000        3.2590973479346390E-013  -5.7969205304978601E-014   1.0957758399683672E-025
 (-1.32741598269981524E-013,-1.45101735744654779E-014)          53   780.00000000000000       -1.3274159826998152E-013  -1.4510173574465478E-014   1.7830877048430277E-026
  (6.36964887693270657E-014,-7.58209061239255422E-014)          54   795.00000000000000        6.3696488769327066E-014  -7.5820906123925542E-014   9.8060524869941391E-027
  (1.40042637949083049E-013,-7.06624433259558311E-014)          55   810.00000000000000        1.4004263794908305E-013  -7.0662443325955831E-014   2.4605121340531876E-026
  (-1.79027173660986849E-014,2.01869976780331186E-014)          56   825.00000000000000       -1.7902717366098685E-014   2.0186997678033119E-014   7.2802216434332602E-028
  (1.64194102052421169E-013,-1.94948142119111419E-014)          57   840.00000000000000        1.6419410205242117E-013  -1.9494814211911142E-014   2.7339750929957835E-026
  (6.29344636916394541E-014,-6.15160329820844392E-014)          58   855.00000000000000        6.2934463691639454E-014  -6.1516032982084439E-014   7.7449690340071853E-027
  (3.58564169502386915E-014,-1.20286514448630262E-014)          59   870.00000000000000        3.5856416950238691E-014  -1.2028651444863026E-014   1.4303710920913699E-027
   (4.97247509798923125E-014,1.55720389248986139E-015)          60   885.00000000000000        4.9724750979892312E-014   1.5572038924898614E-015   2.4749757439750873E-027
  (1.01493066970792471E-013,-4.05533279058131020E-014)          61   900.00000000000000        1.0149306697079247E-013  -4.0553327905813102E-014   1.1945415047374165E-026
 (-4.49273114384148156E-016,-2.28041004506660477E-014)          62   915.00000000000000       -4.4927311438414816E-016  -2.2804100450666048E-014   5.2022884369537589E-028
  (1.22995000472442912E-013,-2.98120066922388484E-014)          63   930.00000000000000        1.2299500047244291E-013  -2.9812006692238848E-014   1.6016525884234326E-026
   (1.35690333672026500E-014,8.91645913869357524E-015)          64   945.00000000000000        1.3569033367202650E-014   8.9164591386935752E-015   2.6362191009225108E-028
  (2.56345252656802305E-014,-2.07606249938416335E-014)          65   960.00000000000000        2.5634525265680231E-014  -2.0760624993841633E-014   1.0881324357317199E-027
  (5.32380361270590073E-014,-5.24016812603215710E-014)          66   975.00000000000000        5.3238036127059007E-014  -5.2401681260321571E-014   5.5802246895743770E-027
