         (7.23865412055602064E-014,0.0000000000000000)           1   0.0000000000000000        7.2386541205560206E-014   0.0000000000000000     
   (6.13953332617711567E-014,1.58605767408559473E-014)           2   1.2500000000000001E-002   6.1395333261771157E-014   1.5860576740855947E-014
   (6.00630656322209688E-014,6.06945049774765266E-014)           3   2.5000000000000001E-002   6.0063065632220969E-014   6.0694504977476527E-014
   (1.20847776230448289E-013,4.69208005782206783E-014)           4   3.7499999999999999E-002   1.2084777623044829E-013   4.6920800578220678E-014
   (7.46069872548105195E-014,2.16320017454307845E-013)           5   5.0000000000000003E-002   7.4606987254810520E-014   2.1632001745430784E-013
  (-1.25455201782642689E-014,1.28896893158980674E-013)           6   6.2500000000000000E-002  -1.2545520178264269E-014   1.2889689315898067E-013
   (4.19664303308309172E-014,7.21783743884429896E-014)           7   7.4999999999999997E-002   4.1966430330830917E-014   7.2178374388442990E-014
   (1.62925228863741722E-013,2.91502932903142664E-013)           8   8.7499999999999994E-002   1.6292522886374172E-013   2.9150293290314266E-013
         (4.88054041625218815E-013,200.00000000000088)           9  0.10000000000000001        4.8805404162521882E-013   200.00000000000088     
  (-5.02820007852733397E-013,3.98223121145235837E-013)          10  0.11250000000000000       -5.0282000785273340E-013   3.9822312114523584E-013
   (3.28159721618703770E-012,6.70019595361281972E-014)          11  0.12500000000000000        3.2815972161870377E-012   6.7001959536128197E-014
 (-6.69686528453894425E-013,-7.90756349289267746E-013)          12  0.13750000000000001       -6.6968652845389443E-013  -7.9075634928926775E-013
  (1.33226762955018785E-014,-2.59181565098742794E-013)          13  0.14999999999999999        1.3322676295501878E-014  -2.5918156509874279E-013
  (4.60520510614514933E-013,-1.95038429851024375E-013)          14  0.16250000000000001        4.6052051061451493E-013  -1.9503842985102438E-013
   (9.65894031423886190E-014,1.30215283000723048E-012)          15  0.17499999999999999        9.6589403142388619E-014   1.3021528300072305E-012
  (2.05108152684374545E-012,-1.61620716809807163E-013)          16  0.18750000000000000        2.0510815268437455E-012  -1.6162071680980716E-013
  (1.36946010087513059E-013,-1.77458048256085021E-012)          17  0.20000000000000001        1.3694601008751306E-013  -1.7745804825608502E-012
  (2.12885264971873767E-013,-1.19737553205823133E-013)          18  0.21249999999999999        2.1288526497187377E-013  -1.1973755320582313E-013
  (9.92539384014889947E-014,-5.66935387524836187E-013)          19  0.22500000000000001        9.9253938401488995E-014  -5.6693538752483619E-013
   (1.00086605669957862E-013,9.90041382209483345E-014)          20  0.23749999999999999        1.0008660566995786E-013   9.9004138220948334E-014
  (1.78079773149875109E-013,-7.49678097378136954E-013)          21  0.25000000000000000        1.7807977314987511E-013  -7.4967809737813695E-013
  (2.74502642838569955E-013,-1.14019904629003577E-013)          22  0.26250000000000001        2.7450264283856995E-013  -1.1401990462900358E-013
  (2.28372876165394700E-013,-2.86992651865602966E-013)          23  0.27500000000000002        2.2837287616539470E-013  -2.8699265186560297E-013
  (5.44009282066326705E-015,-6.65023591750468768E-014)          24  0.28749999999999998        5.4400928206632670E-015  -6.6502359175046877E-014
  (1.72861724934136873E-013,-5.64048807660810780E-013)          25  0.29999999999999999        1.7286172493413687E-013  -5.6404880766081078E-013
   (2.22988294495962691E-013,1.48880907602233492E-013)          26  0.31250000000000000        2.2298829449596269E-013   1.4888090760223349E-013
  (6.53921361504217202E-014,-2.15549800230974142E-013)          27  0.32500000000000001        6.5392136150421720E-014  -2.1554980023097414E-013
  (-1.41553435639707459E-013,4.96269692007444974E-014)          28  0.33750000000000002       -1.4155343563970746E-013   4.9626969200744497E-014
 (-3.85802501057241898E-014,-4.83613149526718189E-013)          29  0.34999999999999998       -3.8580250105724190E-014  -4.8361314952671819E-013
   (1.92901250528620949E-013,5.69544411632705305E-014)          30  0.36249999999999999        1.9290125052862095E-013   5.6954441163270531E-014
  (4.92939022933569504E-013,-2.56072940629792356E-013)          31  0.37500000000000000        4.9293902293356950E-013  -2.5607294062979236E-013
  (1.22041265981920333E-013,-1.76525460915399890E-014)          32  0.38750000000000001        1.2204126598192033E-013  -1.7652546091539989E-014
  (3.04645197957142955E-013,-7.64721619361807825E-013)          33  0.40000000000000002        3.0464519795714295E-013  -7.6472161936180783E-013
  (2.78860268210223694E-013,-7.74380559676046687E-014)          34  0.41249999999999998        2.7886026821022369E-013  -7.7438055967604669E-014
  (3.27404769961958664E-013,-1.68753899743023794E-012)          35  0.42499999999999999        3.2740476996195866E-013  -1.6875389974302379E-012
 (-1.91102689228728195E-012,-3.41227046618541863E-013)          36  0.43750000000000000       -1.9110268922872820E-012  -3.4122704661854186E-013
