         (2.07611705604904273E-014,0.0000000000000000)           1   0.0000000000000000        2.0761170560490427E-014   0.0000000000000000     
   (4.42978986825437460E-014,1.66915092858488379E-014)           2   1.2500000000000001E-002   4.4297898682543746E-014   1.6691509285848838E-014
   (1.43218770176645194E-014,6.76368683283357086E-014)           3   2.5000000000000001E-002   1.4321877017664519E-014   6.7636868328335709E-014
   (1.11188835916209428E-013,1.67504898840320493E-014)           4   3.7499999999999999E-002   1.1118883591620943E-013   1.6750489884032049E-014
   (7.37188088351103943E-014,1.84456616647565852E-013)           5   5.0000000000000003E-002   7.3718808835110394E-014   1.8445661664756585E-013
   (3.46389583683048841E-014,9.13158437754191254E-014)           6   6.2500000000000000E-002   3.4638958368304884E-014   9.1315843775419125E-014
   (2.02060590481778490E-014,7.38853422888041678E-014)           7   7.4999999999999997E-002   2.0206059048177849E-014   7.3885342288804168E-014
   (5.66213742558829836E-014,3.98042709903734249E-013)           8   8.7499999999999994E-002   5.6621374255882984E-014   3.9804270990373425E-013
         (8.70914451667204048E-013,400.00000000000051)           9  0.10000000000000001        8.7091445166720405E-013   400.00000000000051     
  (-3.80695475143966178E-013,3.21132009872826529E-014)          10  0.11250000000000000       -3.8069547514396618E-013   3.2113200987282653E-014
  (2.14328554903886470E-012,-7.92699239582361770E-014)          11  0.12500000000000000        2.1432855490388647E-012  -7.9269923958236177E-014
 (-4.54525306281539088E-013,-7.15982828580763453E-013)          12  0.13750000000000001       -4.5452530628153909E-013  -7.1598282858076345E-013
 (-6.30606677987088915E-014,-8.35165270274274008E-014)          13  0.14999999999999999       -6.3060667798708891E-014  -8.3516527027427401E-014
  (3.07087688611318299E-013,-1.56319401867222041E-013)          14  0.16250000000000001        3.0708768861131830E-013  -1.5631940186722204E-013
   (5.92859095149833593E-014,8.94451179789257367E-013)          15  0.17499999999999999        5.9285909514983359E-014   8.9445117978925737E-013
  (1.40465417075574805E-012,-1.42219569454482553E-013)          16  0.18750000000000000        1.4046541707557481E-012  -1.4221956945448255E-013
  (7.19424519957101438E-014,-1.15801812583526953E-012)          17  0.20000000000000001        7.1942451995710144E-014  -1.1580181258352695E-012
  (1.64035451888366879E-013,-1.50934820197790032E-013)          18  0.21249999999999999        1.6403545188836688E-013  -1.5093482019779003E-013
  (6.34492458573276963E-014,-4.05536715319954055E-013)          19  0.22500000000000001        6.3449245857327696E-014  -4.0553671531995406E-013
   (1.01973984811820628E-013,7.38853422888041678E-014)          20  0.23749999999999999        1.0197398481182063E-013   7.3885342288804168E-014
  (2.06723527185204148E-013,-5.97438765126412363E-013)          21  0.25000000000000000        2.0672352718520415E-013  -5.9743876512641236E-013
  (2.24598117881669168E-013,-2.43693953905221861E-014)          22  0.26250000000000001        2.2459811788166917E-013  -2.4369395390522186E-014
  (1.64201985342060652E-013,-2.62539989748233893E-013)          23  0.27500000000000002        1.6420198534206065E-013  -2.6253998974823389E-013
 (-5.34017274844700296E-014,-8.33499935737336273E-014)          24  0.28749999999999998       -5.3401727484470030E-014  -8.3349993573733627E-014
  (1.47326595367758273E-013,-3.26627613844721054E-013)          25  0.29999999999999999        1.4732659536775827E-013  -3.2662761384472105E-013
  (-4.88498130835068878E-015,3.40505401652535511E-013)          26  0.31250000000000000       -4.8849813083506888E-015   3.4050540165253551E-013
  (6.73905375947470020E-014,-2.15050199869892822E-013)          27  0.32500000000000001        6.7390537594747002E-014  -2.1505019986989282E-013
  (-5.06594766136458929E-013,1.42663658664332615E-013)          28  0.33750000000000002       -5.0659476613645893E-013   1.4266365866433262E-013
  (1.57401869316231569E-013,-2.99482660892635977E-013)          29  0.34999999999999998        1.5740186931623157E-013  -2.9948266089263598E-013
   (8.04911692853238492E-014,8.93174423310938437E-014)          30  0.36249999999999999        8.0491169285323849E-014   8.9317442331093844E-014
  (3.61571883544797856E-013,-1.38500322321988278E-013)          31  0.37500000000000000        3.6157188354479786E-013  -1.3850032232198828E-013
   (8.89843754237062967E-014,3.60822483003175876E-015)          32  0.38750000000000001        8.8984375423706297E-014   3.6082248300317588E-015
  (6.88615831023753344E-014,-6.24944540561500617E-013)          33  0.40000000000000002        6.8861583102375334E-014  -6.2494454056150062E-013
   (5.27911048209261935E-014,2.04614103438416350E-013)          34  0.41249999999999998        5.2791104820926193E-014   2.0461410343841635E-013
  (4.35512736984833282E-013,-1.20720100582616396E-012)          35  0.42499999999999999        4.3551273698483328E-013  -1.2072010058261640E-012
 (-1.57421298219162509E-012,-5.65270052987898453E-013)          36  0.43750000000000000       -1.5742129821916251E-012  -5.6527005298789845E-013
   (5.16087172997004018E-013,7.66942065411058138E-013)          37  0.45000000000000001        5.1608717299700402E-013   7.6694206541105814E-013
   (1.04860564675846035E-012,1.57651669496772229E-013)          38  0.46250000000000002        1.0486056467584604E-012   1.5765166949677223E-013
  (8.77908856722342534E-013,-2.60624855030755498E-013)          39  0.47499999999999998        8.7790885672234253E-013  -2.6062485503075550E-013
  (1.67632574488152386E-012,-1.54209978120434243E-013)          40  0.48749999999999999        1.6763257448815239E-012  -1.5420997812043424E-013
        (200.00000000000003,-4.79161155197971311E-012)          41  0.50000000000000000        200.00000000000003       -4.7916115519797131E-012
