         (1.77635683940025046E-015,0.0000000000000000)           1   0.0000000000000000        1.7763568394002505E-015   0.0000000000000000     
  (-1.33226762955018785E-014,3.44065054225239919E-014)           2  0.12500000000000000       -1.3322676295501878E-014   3.4406505422523992E-014
   (1.58761892521397385E-014,3.11278780529278265E-014)           3  0.25000000000000000        1.5876189252139739E-014   3.1127878052927827E-014
  (4.01900734914306668E-014,-6.84868828315643441E-015)           4  0.37500000000000000        4.0190073491430667E-014  -6.8486882831564344E-015
   (7.77156117237609578E-015,1.35169653248112809E-014)           5  0.50000000000000000        7.7715611723760958E-015   1.3516965324811281E-014
   (3.31956684362921806E-014,7.38298311375729099E-015)           6  0.62500000000000000        3.3195668436292181E-014   7.3829831137572910E-015
 (-2.52020626589910535E-014,-1.24886212482522296E-013)           7  0.75000000000000000       -2.5202062658991053E-014  -1.2488621248252230E-013
   (2.59792187762286630E-014,1.47840073516647408E-013)           8  0.87500000000000000        2.5979218776228663E-014   1.4784007351664741E-013
   (1.59872115546022542E-013,1.45550238528358022E-013)           9   1.0000000000000000        1.5987211554602254E-013   1.4555023852835802E-013
  (-4.59632332194814808E-014,1.89570581454745479E-014)          10   1.1250000000000000       -4.5963233219481481E-014   1.8957058145474548E-014
        (-7.42739203474229726E-014,400.00000000000006)          11   1.2500000000000000       -7.4273920347422973E-014   400.00000000000006     
 (-5.29021271233887092E-014,-3.91936483268295888E-013)          12   1.3750000000000000       -5.2902127123388709E-014  -3.9193648326829589E-013
  (-2.54074539185467074E-013,2.48856490969728839E-013)          13   1.5000000000000000       -2.5407453918546707E-013   2.4885649096972884E-013
   (7.59947660355919652E-014,7.08322289710849873E-014)          14   1.6250000000000000        7.5994766035591965E-014   7.0832228971084987E-014
 (-4.97379915032070130E-014,-6.41431352477184191E-014)          15   1.7500000000000000       -4.9737991503207013E-014  -6.4143135247718419E-014
   (4.94437824016813465E-013,9.68669588985449082E-014)          16   1.8750000000000000        4.9443782401681347E-013   9.6866958898544908E-014
        (200.00000000000000,-1.05576658526729261E-012)          17   2.0000000000000000        200.00000000000000       -1.0557665852672926E-012
  (2.59792187762286630E-013,-1.08746345262034083E-013)          18   2.1250000000000000        2.5979218776228663E-013  -1.0874634526203408E-013
  (-5.34017274844700296E-014,7.61057883380544808E-014)          19   2.2500000000000000       -5.3401727484470030E-014   7.6105788338054481E-014
 (-1.90403248723214347E-013,-1.19015908239816781E-013)          20   2.3750000000000000       -1.9040324872321435E-013  -1.1901590823981678E-013
  (-9.24815779512755398E-014,2.00950367457153334E-014)          21   2.5000000000000000       -9.2481577951275540E-014   2.0095036745715333E-014
 (-9.88653603428701899E-014,-1.08024700296027731E-013)          22   2.6250000000000000       -9.8865360342870190E-014  -1.0802470029602773E-013
  (-1.89182003396126674E-013,1.46938017309139468E-013)          23   2.7500000000000000       -1.8918200339612667E-013   1.4693801730913947E-013
 (-6.26720897400900867E-014,-1.09079412169421630E-013)          24   2.8750000000000000       -6.2672089740090087E-014  -1.0907941216942163E-013
  (-3.14082093666456785E-013,2.02060590481778490E-014)          25   3.0000000000000000       -3.1408209366645679E-013   2.0206059048177849E-014
 (-1.35780275911656645E-013,-2.91433543964103592E-014)          26   3.1250000000000000       -1.3578027591165664E-013  -2.9143354396410359E-014
   (9.32587340685131494E-014,1.33060229501325011E-013)          27   3.2500000000000000        9.3258734068513149E-014   1.3306022950132501E-013
  (1.32616140291474949E-013,-3.80695475143966178E-013)          28   3.3750000000000000        1.3261614029147495E-013  -3.8069547514396618E-013
   (7.86593012946923409E-014,4.15556478117196093E-013)          29   3.5000000000000000        7.8659301294692341E-014   4.1555647811719609E-013
  (-1.73694392202605741E-013,2.42472708578134188E-013)          30   3.6250000000000000       -1.7369439220260574E-013   2.4247270857813419E-013
 (-2.91933144325184912E-013,-1.75026659832155929E-013)          31   3.7500000000000000       -2.9193314432518491E-013  -1.7502665983215593E-013
 (-4.73898698061248069E-013,-3.78586051397178380E-014)          32   3.8750000000000000       -4.7389869806124807E-013  -3.7858605139717838E-014
   (3.86191079115860703E-013,1.76303416310474859E-013)          33   4.0000000000000000        3.8619107911586070E-013   1.7630341631047486E-013
  (1.05249142734464840E-013,-4.13002965160558233E-014)          34   4.1250000000000000        1.0524914273446484E-013  -4.1300296516055823E-014
  (-3.34454686168328408E-013,7.17537140815238672E-013)          35   4.2500000000000000       -3.3445468616832841E-013   7.1753714081523867E-013
  (-3.19383408609041908E-013,7.66053886991358013E-014)          36   4.3750000000000000       -3.1938340860904191E-013   7.6605388699135801E-014
  (1.39666056497844693E-013,-1.50990331349021289E-013)          37   4.5000000000000000        1.3966605649784469E-013  -1.5099033134902129E-013
  (-2.66398014758806312E-013,4.32709423847654762E-013)          38   4.6250000000000000       -2.6639801475880631E-013   4.3270942384765476E-013
  (-1.62092561595272855E-014,2.77555756156289135E-013)          39   4.7500000000000000       -1.6209256159527285E-014   2.7755575615628914E-013
 (-1.11854969730984521E-013,-7.49400541621980665E-015)          40   4.8750000000000000       -1.1185496973098452E-013  -7.4940054162198066E-015
  (-3.76532138801621841E-013,7.26085858104852377E-014)          41   5.0000000000000000       -3.7653213880162184E-013   7.2608585810485238E-014
  (2.30732100092723158E-013,-1.73472347597680709E-013)          42   5.1250000000000000        2.3073210009272316E-013  -1.7347234759768071E-013
  (2.42583730880596704E-013,-2.26707541628456966E-013)          43   5.2500000000000000        2.4258373088059670E-013  -2.2670754162845697E-013
  (6.45039577307215950E-014,-2.99094082834017172E-013)          44   5.3750000000000000        6.4503957730721595E-014  -2.9909408283401717E-013
  (1.73541736536719782E-013,-1.38777878078144568E-013)          45   5.5000000000000000        1.7354173653671978E-013  -1.3877787807814457E-013
  (-2.38142838782096078E-013,1.14797060746241186E-013)          46   5.6250000000000000       -2.3814283878209608E-013   1.1479706074624119E-013
  (5.69849722964477223E-013,-1.05959685470224940E-012)          47   5.7500000000000000        5.6984972296447722E-013  -1.0595968547022494E-012
   (2.84848533649295632E-013,4.65183447317940590E-013)          48   5.8750000000000000        2.8484853364929563E-013   4.6518344731794059E-013
 (-2.79713752160404283E-013,-4.48086012738713180E-013)          49   6.0000000000000000       -2.7971375216040428E-013  -4.4808601273871318E-013
 (-3.58792856536283011E-013,-5.21804821573823574E-015)          50   6.1250000000000000       -3.5879285653628301E-013  -5.2180482157382357E-015
   (2.46271739522025199E-013,3.23185922468383069E-013)          51   6.2500000000000000        2.4627173952202520E-013   3.2318592246838307E-013
   (6.31918128934927381E-013,1.92734717074927175E-013)          52   6.3750000000000000        6.3191812893492738E-013   1.9273471707492718E-013
   (2.04482264454242113E-013,9.92539384014889947E-014)          53   6.5000000000000000        2.0448226445424211E-013   9.9253938401488995E-014
 (-2.27769192395754771E-013,-8.33666469191030046E-013)          54   6.6250000000000000       -2.2776919239575477E-013  -8.3366646919103005E-013
  (4.17305079380980715E-013,-2.25375273998906778E-014)          55   6.7500000000000000        4.1730507938098071E-013  -2.2537527399890678E-014
 (-4.93327600992188309E-013,-1.58095758706622291E-013)          56   6.8750000000000000       -4.9332760099218831E-013  -1.5809575870662229E-013
  (3.57963658714766098E-013,-3.90576460063130071E-013)          57   7.0000000000000000        3.5796365871476610E-013  -3.9057646006313007E-013
   (4.18290402315335541E-013,1.21236354289067094E-013)          58   7.1250000000000000        4.1829040231533554E-013   1.2123635428906709E-013
  (-1.96814786690424626E-013,2.20490292690556089E-013)          59   7.2500000000000000       -1.9681478669042463E-013   2.2049029269055609E-013
  (-1.61037849721878956E-013,8.04911692853238492E-014)          60   7.3750000000000000       -1.6103784972187896E-013   8.0491169285323849E-014
  (4.34041691477204949E-013,-4.31876756579185894E-013)          61   7.5000000000000000        4.3404169147720495E-013  -4.3187675657918589E-013
 (-5.12534459318203517E-013,-1.58262292160316065E-013)          62   7.6250000000000000       -5.1253445931820352E-013  -1.5826229216031606E-013
  (2.92404989110650604E-013,-2.65454325187874929E-013)          63   7.7500000000000000        2.9240498911065060E-013  -2.6545432518787493E-013
  (9.86155601623295297E-014,-1.35058630945650293E-013)          64   7.8750000000000000        9.8615560162329530E-014  -1.3505863094565029E-013
  (-6.53560539021214026E-013,1.70308211977499013E-013)          65   8.0000000000000000       -6.5356053902121403E-013   1.7030821197749901E-013
  (7.98250354705487553E-014,-1.38056233112138216E-013)          66   8.1250000000000000        7.9825035470548755E-014  -1.3805623311213822E-013
  (-4.32459623667114101E-013,5.21804821573823574E-014)          67   8.2500000000000000       -4.3245962366711410E-013   5.2180482157382357E-014
 (-4.69957406323828764E-013,-3.87023746384329570E-013)          68   8.3750000000000000       -4.6995740632382876E-013  -3.8702374638432957E-013
  (3.76421116499159325E-013,-1.24911192500576362E-012)          69   8.5000000000000000        3.7642111649915933E-013  -1.2491119250057636E-012
  (-1.23517862604671791E-012,5.51836354389934058E-013)          70   8.6250000000000000       -1.2351786260467179E-012   5.5183635438993406E-013
  (-1.50157664080552422E-013,3.38395977905747714E-013)          71   8.7500000000000000       -1.5015766408055242E-013   3.3839597790574771E-013
 (-1.92235116713845855E-013,-5.45730127754495697E-013)          72   8.8750000000000000       -1.9223511671384585E-013  -5.4573012775449570E-013
 (-2.37587727269783500E-014,-8.32667268468867405E-014)          73   9.0000000000000000       -2.3758772726978350E-014  -8.3266726846886741E-014
  (2.45192754988465822E-013,-2.50355292052972800E-013)          74   9.1250000000000000        2.4519275498846582E-013  -2.5035529205297280E-013
  (-1.79301018476962781E-014,2.37532216118552242E-013)          75   9.2500000000000000       -1.7930101847696278E-014   2.3753221611855224E-013
  (-1.02140518265514402E-013,5.06705788438921445E-013)          76   9.3750000000000000       -1.0214051826551440E-013   5.0670578843892145E-013
  (9.10382880192628363E-014,-1.07258646409036373E-012)          77   9.5000000000000000        9.1038288019262836E-014  -1.0725864640903637E-012
  (2.26985097384613255E-013,-1.19582121982375611E-012)          78   9.6250000000000000        2.2698509738461325E-013  -1.1958212198237561E-012
  (5.23303622657067535E-013,-2.81275003288783410E-013)          79   9.7500000000000000        5.2330362265706754E-013  -2.8127500328878341E-013
  (-4.44033698698831358E-013,7.54230011779100096E-013)          80   9.8750000000000000       -4.4403369869883136E-013   7.5423001177910010E-013
  (5.27744514755568161E-013,-6.09123862460592136E-013)          81   10.000000000000000        5.2774451475556816E-013  -6.0912386246059214E-013
  (2.86104473445902840E-013,-1.21780363571133421E-012)          82   10.125000000000000        2.8610447344590284E-013  -1.2178036357113342E-012
  (1.14358522651514249E-012,-2.86770607260677934E-013)          83   10.250000000000000        1.1435852265151425E-012  -2.8677060726067793E-013
  (-1.98563387954209247E-013,3.16247028564475841E-013)          84   10.375000000000000       -1.9856338795420925E-013   3.1624702856447584E-013
  (1.41975320389065018E-012,-3.03729263961827201E-013)          85   10.500000000000000        1.4197532038906502E-012  -3.0372926396182720E-013
 (-1.21513910045223383E-013,-2.39919195621496328E-013)          86   10.625000000000000       -1.2151391004522338E-013  -2.3991919562149633E-013
  (1.11949338688077660E-012,-5.14033260401447478E-014)          87   10.750000000000000        1.1194933868807766E-012  -5.1403326040144748E-014
 (-4.19608792157077914E-013,-3.58296725622153645E-013)          88   10.875000000000000       -4.1960879215707791E-013  -3.5829672562215364E-013
  (1.89348536849820448E-013,-2.24459340003591024E-013)          89   11.000000000000000        1.8934853684982045E-013  -2.2445934000359102E-013
   (8.27671264858054201E-014,1.89820381635286139E-013)          90   11.125000000000000        8.2767126485805420E-014   1.8982038163528614E-013
   (5.40401057236294946E-013,1.97619698383277864E-014)          91   11.250000000000000        5.4040105723629495E-013   1.9761969838327786E-014
  (1.62259095048966628E-013,-1.09559583627572010E-012)          92   11.375000000000000        1.6225909504896663E-013  -1.0955958362757201E-012
  (6.29940544172313821E-013,-3.17856851950182318E-013)          93   11.500000000000000        6.2994054417231382E-013  -3.1785685195018232E-013
 (-1.27908794667064285E-012,-2.35395036796148815E-013)          94   11.625000000000000       -1.2790879466706429E-012  -2.3539503679614882E-013
