        (2.0000000000000160,-1.21394769236893308E-013)           1   0.0000000000000000        2.0000000000000160       -1.2139476923689331E-013
        (2.9886813375875021,-8.77031265454119991E-015)           2   4.0000000000000001E-002   2.9886813375875021       -8.7703126545411999E-015
        (3.4227945991279838,-9.27938357715741375E-016)           3   8.0000000000000002E-002   3.4227945991279838       -9.2793835771574138E-016
         (3.3616490165584976,1.55125594098856971E-014)           4  0.12000000000000000        3.3616490165584976        1.5512559409885697E-014
         (2.9526674820504883,1.56515880765283312E-013)           5  0.16000000000000000        2.9526674820504883        1.5651588076528331E-013
         (2.3819660112501002,4.46117769099890339E-014)           6  0.20000000000000001        2.3819660112501002        4.4611776909989034E-014
         (1.8199966625515707,1.13007613983643546E-013)           7  0.23999999999999999        1.8199966625515707        1.1300761398364355E-013
         (1.3765150057232882,9.95404954721714487E-014)           8  0.28000000000000003        1.3765150057232882        9.9540495472171449E-014
         (1.0762930296724331,8.21591248198963027E-014)           9  0.32000000000000001        1.0762930296724331        8.2159124819896303E-014
        (0.86130534832824179,3.96257735745901224E-014)          10  0.35999999999999999       0.86130534832824179        3.9625773574590122E-014
        (0.61803398874979532,4.21834235337368629E-014)          11  0.40000000000000002       0.61803398874979532        4.2183423533736863E-014
        (0.22186927734284317,2.45906168157577855E-014)          12  0.44000000000000000       0.22186927734284317        2.4590616815757785E-014
      (-0.41397468691279349,-1.51804744434634791E-014)          13  0.47999999999999998      -0.41397468691279349       -1.5180474443463479E-014
       (-1.2989016552427040,-1.80948961719127651E-013)          14  0.52000000000000002       -1.2989016552427040       -1.8094896171912765E-013
       (-2.3462888103378248,-2.39027831770800166E-013)          15  0.56000000000000005       -2.3462888103378248       -2.3902783177080017E-013
       (-3.3819660112500074,-1.87756605083740878E-013)          16  0.59999999999999998       -3.3819660112500074       -1.8775660508374088E-013
        (-4.1789886943520012,1.85627372505558610E-015)          17  0.64000000000000001       -4.1789886943520012        1.8562737250555861E-015
