               (39.371096911556343,0.0000000000000000)           1   0.0000000000000000        39.371096911556343        0.0000000000000000     
              (40.713043321053100,-2.6313034282562313)           2  0.12500000000000000        40.713043321053100       -2.6313034282562313     
              (45.332523695622498,-5.8065635026986175)           3  0.25000000000000000        45.332523695622498       -5.8065635026986175     
              (55.807619682547561,-10.553510373114468)           4  0.37500000000000000        55.807619682547561       -10.553510373114468     
              (81.998842490599799,-20.189603249717134)           5  0.50000000000000000        81.998842490599799       -20.189603249717134     
              (200.69759346817307,-59.740018783875925)           6  0.62500000000000000        200.69759346817307       -59.740018783875925     
              (-280.27233036004208,95.643850133547573)           7  0.75000000000000000       -280.27233036004208        95.643850133547573     
              (-75.637669107308014,28.308971036667412)           8  0.87500000000000000       -75.637669107308014        28.308971036667412     
              (-42.334020300753323,16.651659673599344)           9   1.0000000000000000       -42.334020300753323        16.651659673599344     
              (-29.194338374972837,11.512792915214128)          10   1.1250000000000000       -29.194338374972837        11.512792915214128     
              (-22.528743918864969,8.3908212294369573)          11   1.2500000000000000       -22.528743918864969        8.3908212294369573     
              (-18.853392113251047,6.0743395217142622)          12   1.3750000000000000       -18.853392113251047        6.0743395217142622     
              (-16.964848411212454,4.0361085590215886)          13   1.5000000000000000       -16.964848411212454        4.0361085590215886     
              (-16.509403697422886,1.8903044812547476)          14   1.6250000000000000       -16.509403697422886        1.8903044812547476     
            (-17.784836685605111,-0.91538351322348621)          15   1.7500000000000000       -17.784836685605111      -0.91538351322348621     
             (-22.587221628909703,-5.8783844259506743)          16   1.8750000000000000       -22.587221628909703       -5.8783844259506743     
             (-42.661973003308354,-21.650369942163071)          17   2.0000000000000000       -42.661973003308354       -21.650369942163071     
               (147.30743312650242,115.39424990481957)          18   2.1250000000000000        147.30743312650242        115.39424990481957     
               (21.794117953841557,23.386226156273320)          19   2.2500000000000000        21.794117953841557        23.386226156273320     
               (10.846037467273588,14.737593966402434)          20   2.3750000000000000        10.846037467273588        14.737593966402434     
               (6.9827875977922478,11.333287387072172)          21   2.5000000000000000        6.9827875977922478        11.333287387072172     
               (5.1022495924412858,9.4472309860463515)          22   2.6250000000000000        5.1022495924412858        9.4472309860463515     
               (4.0358413798699750,8.2159541854532705)          23   2.7500000000000000        4.0358413798699750        8.2159541854532705     
               (3.3740889543861754,7.3308677249628973)          24   2.8750000000000000        3.3740889543861754        7.3308677249628973     
               (2.9381946280477891,6.6534167018753019)          25   3.0000000000000000        2.9381946280477891        6.6534167018753019     
               (2.6386185891610414,6.1117007351664325)          26   3.1250000000000000        2.6386185891610414        6.1117007351664325     
               (2.4260963224356207,5.6644399523042459)          27   3.2500000000000000        2.4260963224356207        5.6644399523042459     
               (2.2715933538587372,5.2860909556823348)          28   3.3750000000000000        2.2715933538587372        5.2860909556823348     
               (2.1570753630836830,4.9599069384790404)          29   3.5000000000000000        2.1570753630836830        4.9599069384790404     
               (2.0708664669421539,4.6743916938490893)          30   3.6250000000000000        2.0708664669421539        4.6743916938490893     
               (2.0051492116750120,4.4213526527179745)          31   3.7500000000000000        2.0051492116750120        4.4213526527179745     
               (1.9545420817755412,4.1947678633435910)          32   3.8750000000000000        1.9545420817755412        4.1947678633435910     
               (1.9152528695987006,3.9900941530525760)          33   4.0000000000000000        1.9152528695987006        3.9900941530525760     
