         (5.21138687759048480E-013,0.0000000000000000)           1   0.0000000000000000        5.2113868775904848E-013   0.0000000000000000     
 (-4.71778172084214020E-012,-7.62580645331800699E-014)           2   3.4722222222222220E-003  -4.7177817208421402E-012  -7.6258064533180070E-014
  (-3.35476091350983552E-012,9.97167333514209497E-012)           3   6.9444444444444441E-003  -3.3547609135098355E-012   9.9716733351420950E-012
   (6.86006806915884226E-013,3.11783216432048871E-012)           4   1.0416666666666666E-002   6.8600680691588423E-013   3.1178321643204887E-012
   (7.76323449969140711E-012,4.54996478861657838E-012)           5   1.3888888888888888E-002   7.7632344996914071E-012   4.5499647886165784E-012
  (1.14340759083120247E-011,-4.22481320760947909E-012)           6   1.7361111111111112E-002   1.1434075908312025E-011  -4.2248132076094791E-012
  (2.62512234172618264E-012,-6.31527686048571901E-012)           7   2.0833333333333332E-002   2.6251223417261826E-012  -6.3152768604857190E-012
  (2.92932345047347553E-012,-6.08291802345339860E-012)           8   2.4305555555555556E-002   2.9293234504734755E-012  -6.0829180234533986E-012
 (-3.22231130667205434E-012,-1.09235589323963822E-011)           9   2.7777777777777776E-002  -3.2223113066720543E-012  -1.0923558932396382E-011
 (-6.29618579495172526E-012,-5.32625853144619299E-012)          10   3.1250000000000000E-002  -6.2961857949517253E-012  -5.3262585314461930E-012
 (-1.09797726466354106E-011,-5.09751789390389121E-012)          11   3.4722222222222224E-002  -1.0979772646635411E-011  -5.0975178939038912E-012
  (-9.16600129130529240E-012,5.63389872948460990E-012)          12   3.8194444444444448E-002  -9.1660012913052924E-012   5.6338987294846099E-012
  (-4.93971530346470900E-012,6.63203780087995298E-012)          13   4.1666666666666664E-002  -4.9397153034647090E-012   6.6320378008799530E-012
   (3.15325543454036961E-012,1.24261174266893093E-011)          14   4.5138888888888888E-002   3.1532554345403696E-012   1.2426117426689309E-011
   (5.78048720001334004E-012,6.60926174900211549E-012)          15   4.8611111111111112E-002   5.7804872000133400E-012   6.6092617490021155E-012
   (1.55697676973431953E-011,4.00149791773829477E-012)          16   5.2083333333333336E-002   1.5569767697343195E-011   4.0014979177382948E-012
  (1.16371356995159658E-011,-3.83682148552555446E-012)          17   5.5555555555555552E-002   1.1637135699515966E-011  -3.8368214855255545E-012
  (1.05915276549239934E-011,-1.36408618775507584E-011)          18   5.9027777777777776E-002   1.0591527654923993E-011  -1.3640861877550758E-011
  (3.23963078585620678E-013,-1.31961490346110821E-011)          19   6.2500000000000000E-002   3.2396307858562068E-013  -1.3196149034611082E-011
 (-3.55471208024482621E-012,-1.99017261004463819E-011)          20   6.5972222222222224E-002  -3.5547120802448262E-012  -1.9901726100446382E-011
 (-1.09068309939175379E-011,-6.27267682240528757E-012)          21   6.9444444444444448E-002  -1.0906830993917538E-011  -6.2726768224052876E-012
 (-1.27708954522631757E-011,-5.88865935180482580E-012)          22   7.2916666666666671E-002  -1.2770895452263176E-011  -5.8886593518048258E-012
