0 3.720076e-44
0 1.3716149e-41
0.01010101 4.2241524e-39
0.02020202 1.0866106e-36
0.03030303 2.3347228e-34
0.04040404 4.1900932e-32
0.050505051 6.2811481e-30
0.060606061 7.8646859e-28
0.070707071 8.2252807e-26
0.080808081 7.1853356e-24
0.090909091 5.2428857e-22
0.1010101 3.1953667e-20
0.11111111 1.6266646e-18
0.12121212 6.916754e-17
0.13131313 2.4565954e-15
0.14141414 7.2877241e-14
0.15151515 1.8058314e-12
0.16161616 3.7375713e-11
0.17171717 6.4614318e-10
0.18181818 9.3302876e-09
0.19191919 1.1253517e-07
0.2020202 1.1337271e-06
0.21212121 9.5401629e-06
0.22222222 6.7054824e-05
0.23232323 0.00039366904
0.24242424 0.0019304541
0.25252525 0.0079070541
0.26262626 0.027051847
0.27272727 0.07730474
0.28282828 0.18451952
0.29292929 0.36787944
0.3030303 0.61262639
0.31313131 0.85214379
0.32323232 0.99004983
0.33333333 0.96078944
0.34343434 0.77880078
0.35353535 0.52729242
0.36363636 0.29819728
0.37373737 0.14085842
0.38383838 0.055576213
0.39393939 0.018315639
0.4040404 0.0050417603
0.41414141 0.0011592292
0.42424242 0.00022262986
0.43434343 3.571285e-05
0.44444444 4.7851174e-06
0.45454545 5.3553478e-07
0.46464646 5.006218e-08
0.47474747 3.9089384e-09
0.48484848 2.5493819e-10
0.49494949 1.3887944e-11
0.50505051 6.3192859e-13
0.51515152 2.4017348e-14
0.52525253 7.6244599e-16
0.53535354 2.0217158e-17
0.54545455 4.4777324e-19
0.55555556 8.283677e-21
0.56565657 1.2800153e-22
0.57575758 1.6520918e-24
0.58585859 1.7810666e-26
0.5959596 1.6038109e-28
0.60606061 1.2062939e-30
0.61616162 7.5784453e-33
0.62626263 3.9768031e-35
0.63636364 1.7430709e-37
0.64646465 6.3815034e-40
0.65656566 1.9514524e-42
0.66666667 4.9844805e-45
0.67676768 1.0634298e-47
0.68686869 1.8950679e-50
0.6969697 2.8207701e-53
0.70707071 3.5070149e-56
0.71717172 3.6419545e-59
0.72727273 3.159064e-62
0.73737374 2.2888077e-65
0.74747475 1.3851194e-68
0.75757576 7.001516e-72
0.76767677 2.9561329e-75
0.77777778 1.0425162e-78
0.78787879 3.0709213e-82
0.7979798 7.555819e-86
0.80808081 1.552821e-89
0.81818182 2.6655586e-93
0.82828283 3.8219242e-97
0.83838384 4.5772317e-101
0.84848485 4.57879e-105
0.85858586 3.8258288e-109
0.86868687 2.6700989e-113
0.87878788 1.5565252e-117
0.88888889 7.5790006e-122
0.8989899 3.0824407e-126
0.90909091 1.0471394e-130
0.91919192 2.9712643e-135
0.92929293 7.0421465e-140
0.93939394 1.3941061e-144
0.94949495 2.3052263e-149
0.95959596 3.1838919e-154
0.96969697 3.6730772e-159
0.97979798 3.539393e-164
0.98989899 2.8487512e-169
1 1.9151696e-174
