   2.8571428571428572        3077.4407251280450     
   2.7777777777777777        3410.9979212032554     
   2.7027027027027026        3800.5382246875411     
   2.6315789473684212        4248.3004142002073     
   2.5641025641025643        4779.5014466553757     
   2.5000000000000000        5566.3919676864143     
   2.4390243902439024        6449.5425583959677     
   2.3809523809523809        7675.6612508826602     
   2.3255813953488373        10489.700919700652     
   2.2727272727272729        15978.277807881615     
   2.2222222222222223        10071.943421619904     
   2.1739130434782612        7817.2707740892338     
   2.1276595744680851        6747.6994910194962     
   2.0833333333333335        5952.5829063308711     
   2.0408163265306123        5172.4799101811923     
   2.0000000000000000        4675.3146257959306     
   1.9607843137254901        4188.8325154483127     
   1.9230769230769229        3827.1868608623508     
   1.8867924528301885        3461.7931137129071     
   1.8518518518518516        3197.0635823556308     
   1.8181818181818181        2944.2736385417734     
   1.7857142857142858        2716.0410905065532     
   2.3809523809523809        7689.5937964614086     
   2.3752969121140142        7822.3567594862288     
   2.3696682464454977        7924.8724322004982     
   2.3640661938534278        8774.5240393365584     
   2.3584905660377360        8578.1374986450646     
   2.3529411764705883        8833.7115395886394     
   2.3474178403755870        8824.4885036971082     
   2.3419203747072599        9201.2556237400950     
   2.3364485981308412        9398.6339034122720     
   2.3310023310023311        10098.311445472316     
   2.3255813953488373        11579.190074285360     
   2.3201856148491879        10941.093095702596     
   2.3148148148148149        12009.809580172085     
   2.3094688221709005        11742.797732367841     
   2.3041474654377883        13633.883067304812     
   2.2988505747126435        14265.096456731051     
   2.2935779816513762        15222.152457247514     
   2.2883295194508011        15438.350122181908     
   2.2831050228310503        15170.027665566009     
   2.2779043280182232        13830.687284653210     
   2.2727272727272729        14121.334744375514     
   2.2675736961451247        13222.924390318180     
   2.2624434389140271        13202.164823951625     
   2.2573363431151243        12987.956712144573     
   2.2522522522522523        12954.924981797105     
   2.2471910112359552        12272.352023144034     
   2.2421524663677128        11506.488626874047     
   2.2371364653243848        11565.347440903826     
   2.2321428571428572        10468.404829254823     
   2.2271714922048997        11258.807472407465     
   2.2222222222222223        10001.092556323034     
   2.2172949002217299        9939.8611484266057     
   2.2123893805309738        9350.1435644902576     
   2.2075055187637971        9419.8211522699658     
   2.2026431718061676        9070.6732426508715     
   2.1978021978021980        9239.6072257239612     
   2.1929824561403510        8583.9964146424045     
   2.1881838074398252        8193.6673163383730     
   2.1834061135371181        8431.2196452448752     
   2.1786492374727668        8075.8074718665366     
   2.1739130434782612        7912.8538754369065     
   2.1691973969631237        7740.5658859986743     
