   2.3809523809523809        12153.317975746570     
   2.3752969121140142        11971.319654481593     
   2.3696682464454977        12343.568813538886     
   2.3640661938534278        12666.549286387914     
   2.3584905660377360        13443.210146919264     
   2.3529411764705883        13782.033908305781     
   2.3474178403755870        14069.522794242512     
   2.3419203747072599        14450.250325751633     
   2.3364485981308412        16295.075765609916     
   2.3310023310023311        15948.027056947845     
   2.3255813953488373        16148.903423002394     
   2.3201856148491879        15596.351208673095     
   2.3148148148148149        17977.352536298102     
   2.3094688221709005        18045.123521483823     
   2.3041474654377883        19926.760301541195     
   2.2988505747126435        18820.445409172309     
   2.2935779816513762        22359.537553950438     
   2.2883295194508011        24312.837234639232     
   2.2831050228310503        23952.873213668223     
   2.2779043280182232        24576.063622495498     
   2.2727272727272729        25310.600528983116     
   2.2675736961451247        26099.868163746847     
   2.2624434389140271        27659.263587963080     
   2.2573363431151243        21903.920730511585     
   2.2522522522522523        21569.970770070144     
   2.2471910112359552        19522.900327312447     
   2.2421524663677128        20864.445556318762     
   2.2371364653243848        17604.535637728110     
   2.2321428571428572        18941.872693728397     
   2.2271714922048997        16209.404756720072     
   2.2222222222222223        16069.910215643938     
   2.2172949002217299        15521.193084231023     
   2.2123893805309738        14814.880742631482     
   2.2075055187637971        14653.581310836642     
   2.2026431718061676        14807.604693234563     
   2.1978021978021980        13975.954479943968     
   2.1929824561403510        13480.034824683944     
   2.1881838074398252        13628.013254058036     
   2.1834061135371181        12834.148256734570     
   2.1786492374727668        12824.551749501059     
   2.1739130434782612        12233.223103809663     
   2.1691973969631237        12116.923634563735     
